claim_id,policy_id,claimant_id,accident_id,claim_date,claim_amount,status,processing_days
C008928,P27637,CL53084,A008928,2023-08-26,7569,Pending,39
C008929,P64426,CL88934,A008929,2024-08-19,37142,Pending,25
C008930,P71230,CL19879,A008930,2024-09-29,18903,Approved,21
C008931,P79661,CL88210,A008931,2024-11-25,859,Approved,30
C008932,P74839,CL28820,A008932,2024-05-24,43735,Pending,20
C008933,P48996,CL28822,A008933,2023-06-06,42894,Pending,47
C008934,P90907,CL80703,A008934,2024-04-06,36499,Rejected,36
C008935,P16281,CL83393,A008935,2024-01-22,17340,Approved,48
C008936,P62308,CL18605,A008936,2024-07-09,4970,Approved,49
C008937,P15993,CL22253,A008937,2023-06-23,18660,Approved,45
C008938,P92935,CL31165,A008938,2023-04-25,32338,Rejected,18
C008939,P71381,CL33554,A008939,2024-11-26,29123,Rejected,49
C008940,P35111,CL49723,A008940,2024-12-11,30058,Rejected,59
C008941,P32687,CL24982,A008941,2024-10-11,21681,Rejected,60
C008942,P79161,CL85205,A008942,2023-09-04,2765,Rejected,3
C008943,P98677,CL94569,A008943,2023-07-16,30525,Pending,32
C008944,P88971,CL88177,A008944,2023-11-01,17760,Approved,24
C008945,P57484,CL41160,A008945,2024-07-22,4975,Pending,60
C008946,P27235,CL47427,A008946,2024-05-13,16210,Approved,52
C008947,P58508,CL23255,A008947,2023-07-11,40625,Approved,22
C008948,P76874,CL31546,A008948,2023-10-28,17965,Approved,24
C008949,P68979,CL07208,A008949,2023-08-07,34436,Rejected,36
C008950,P62461,CL08314,A008950,2024-06-24,39344,Approved,15
C008951,P52578,CL06791,A008951,2023-06-03,30690,Pending,60
C008952,P57826,CL04184,A008952,2024-07-22,17171,Pending,20
C008953,P29434,CL05905,A008953,2023-12-23,20487,Rejected,51
C008954,P11912,CL98929,A008954,2024-02-27,26847,Approved,29
C008955,P24178,CL79181,A008955,2023-07-18,26457,Approved,53
C008956,P93370,CL08343,A008956,2023-03-16,3099,Approved,32
C008957,P20065,CL62506,A008957,2024-06-02,18433,Pending,34
C008958,P50180,CL78979,A008958,2025-01-21,24260,Approved,47
C008959,P41866,CL79510,A008959,2023-06-12,33672,Rejected,25
C008960,P50477,CL04631,A008960,2023-04-23,1399,Pending,30
C008961,P26412,CL67361,A008961,2024-12-13,7067,Rejected,7
C008962,P39747,CL54778,A008962,2024-01-13,17473,Pending,23
C008963,P36352,CL34011,A008963,2024-01-07,10618,Rejected,56
C008964,P32153,CL59477,A008964,2025-02-03,14466,Rejected,39
C008965,P46153,CL23172,A008965,2024-11-26,38134,Approved,50
C008966,P63171,CL38338,A008966,2024-06-29,48088,Pending,16
C008967,P43864,CL68283,A008967,2023-02-27,18618,Approved,16
C008968,P47230,CL66253,A008968,2024-01-02,5604,Approved,34
C008969,P65939,CL95347,A008969,2023-02-27,23093,Pending,18
C008970,P18672,CL50998,A008970,2023-07-14,36264,Approved,8
C008971,P37461,CL55137,A008971,2024-03-15,5980,Approved,23
C008972,P36437,CL70096,A008972,2024-12-24,39185,Approved,32
C008973,P91644,CL69933,A008973,2024-11-01,38541,Rejected,15
C008974,P58939,CL83181,A008974,2025-02-08,3970,Rejected,49
C008975,P24576,CL81128,A008975,2024-09-01,11350,Pending,18
C008976,P50402,CL98530,A008976,2023-12-14,14462,Approved,13
C008977,P40060,CL04526,A008977,2024-09-09,39203,Pending,34
C008978,P48889,CL12268,A008978,2024-11-01,39675,Approved,36
C008979,P27612,CL50838,A008979,2023-04-24,35249,Rejected,7
C008980,P88583,CL63376,A008980,2023-11-18,14203,Approved,29
C008981,P97979,CL64541,A008981,2023-11-17,13247,Approved,54
C008982,P50872,CL56569,A008982,2024-02-07,25362,Pending,29
C008983,P90570,CL03747,A008983,2024-03-29,27607,Approved,41
C008984,P34762,CL67901,A008984,2024-07-08,1728,Rejected,12
C008985,P10311,CL33884,A008985,2025-01-21,27404,Approved,33
C008986,P55531,CL05720,A008986,2023-06-28,33240,Approved,30
C008987,P65751,CL80235,A008987,2024-09-26,25990,Approved,50
C008988,P50063,CL94657,A008988,2024-12-23,8098,Approved,55
C008989,P23440,CL08154,A008989,2024-05-22,22760,Approved,32
C008990,P85799,CL06711,A008990,2024-10-31,36430,Pending,46
C008991,P55182,CL90217,A008991,2023-10-05,34004,Rejected,58
C008992,P73179,CL98519,A008992,2025-01-07,30740,Approved,22
C008993,P16432,CL94949,A008993,2023-05-01,48265,Rejected,33
C008994,P81582,CL79512,A008994,2024-05-09,10579,Pending,25
C008995,P12037,CL16926,A008995,2024-07-17,8181,Approved,51
C008996,P84520,CL99098,A008996,2023-07-10,32897,Approved,27
C008997,P33072,CL91349,A008997,2024-07-23,20830,Pending,56
C008998,P74332,CL65866,A008998,2023-03-10,34174,Approved,43
C008999,P32994,CL80606,A008999,2024-09-02,5792,Pending,9
C009000,P80633,CL57367,A009000,2024-11-30,18384,Pending,56
C009001,P45093,CL26735,A009001,2024-05-10,14880,Pending,26
C009002,P34420,CL43309,A009002,2024-08-09,1814,Approved,2
C009003,P26021,CL47051,A009003,2024-07-31,30264,Approved,45
C009004,P10052,CL83545,A009004,2025-02-17,5876,Pending,30
C009005,P25789,CL27242,A009005,2023-05-29,3100,Rejected,24
C009006,P53213,CL18860,A009006,2023-12-05,47811,Rejected,14
C009007,P23936,CL81144,A009007,2023-11-28,45255,Pending,18
C009008,P52565,CL62905,A009008,2024-06-13,48714,Pending,29
C009009,P28817,CL51384,A009009,2023-07-20,49328,Pending,5
C009010,P63348,CL43424,A009010,2024-09-29,16231,Approved,30
C009011,P39345,CL47458,A009011,2024-04-20,10488,Pending,53
C009012,P83959,CL60911,A009012,2023-09-14,13967,Pending,39
C009013,P75380,CL57330,A009013,2023-06-16,8952,Pending,24
C009014,P13023,CL60381,A009014,2023-11-15,6343,Rejected,35
C009015,P31856,CL75514,A009015,2024-11-05,30496,Rejected,27
C009016,P80630,CL10321,A009016,2024-08-19,40846,Pending,50
C009017,P80116,CL19657,A009017,2023-12-28,40950,Approved,21
C009018,P55294,CL56533,A009018,2024-05-24,32808,Approved,12
C009019,P71786,CL72436,A009019,2024-03-08,22453,Approved,57
C009020,P69295,CL98149,A009020,2023-03-24,49147,Rejected,8
C009021,P92827,CL20569,A009021,2023-09-16,40924,Approved,47
C009022,P29739,CL91668,A009022,2023-11-23,34148,Rejected,17
C009023,P35849,CL92019,A009023,2024-06-13,37564,Rejected,33
C009024,P17967,CL40406,A009024,2024-06-15,11864,Approved,17
C009025,P24256,CL78425,A009025,2025-02-03,6071,Rejected,42
C009026,P42242,CL33658,A009026,2024-12-20,45236,Rejected,48
C009027,P95505,CL89822,A009027,2023-09-13,9999,Pending,27
C009028,P83057,CL39681,A009028,2025-01-15,38867,Pending,50
C009029,P75236,CL02341,A009029,2024-09-17,20433,Pending,21
C009030,P99875,CL13651,A009030,2024-02-23,12802,Rejected,12
C009031,P67354,CL44917,A009031,2024-07-10,18251,Rejected,3
C009032,P16526,CL60155,A009032,2024-01-28,13190,Pending,47
C009033,P42587,CL77395,A009033,2025-02-06,20268,Pending,29
C009034,P73981,CL09338,A009034,2023-03-17,12468,Rejected,53
C009035,P15511,CL12258,A009035,2024-08-13,14707,Approved,49
C009036,P26279,CL91342,A009036,2023-10-12,30990,Pending,37
C009037,P38020,CL23953,A009037,2025-01-19,15735,Pending,36
C009038,P46483,CL22254,A009038,2023-08-25,40848,Rejected,58
C009039,P31544,CL30114,A009039,2024-03-04,33513,Rejected,60
C009040,P29133,CL60508,A009040,2024-06-05,25355,Rejected,26
C009041,P41987,CL53154,A009041,2023-03-26,14108,Pending,11
C009042,P58675,CL05107,A009042,2023-08-14,34757,Approved,19
C009043,P80086,CL97244,A009043,2024-09-17,32908,Rejected,47
C009044,P89543,CL07822,A009044,2024-02-04,37670,Pending,54
C009045,P33812,CL74748,A009045,2023-04-06,1827,Pending,50
C009046,P28876,CL09436,A009046,2023-10-11,35927,Pending,48
C009047,P75527,CL43092,A009047,2023-08-28,21235,Pending,10
C009048,P70338,CL50711,A009048,2025-01-06,28323,Approved,20
C009049,P20572,CL10728,A009049,2024-05-25,43342,Rejected,24
C009050,P16473,CL89084,A009050,2024-10-26,7480,Pending,45
C009051,P64858,CL83357,A009051,2024-09-10,48166,Rejected,55
C009052,P57618,CL68651,A009052,2023-08-09,42945,Rejected,25
C009053,P51958,CL56847,A009053,2023-03-20,11796,Approved,7
C009054,P86185,CL43356,A009054,2024-12-21,14804,Pending,13
C009055,P37446,CL32523,A009055,2024-04-26,36372,Rejected,58
C009056,P58202,CL75073,A009056,2024-01-25,27361,Rejected,27
C009057,P90845,CL10068,A009057,2024-12-08,48234,Pending,57
C009058,P17697,CL99358,A009058,2024-02-19,18113,Approved,33
C009059,P64689,CL37695,A009059,2024-05-06,1330,Pending,12
C009060,P12093,CL57499,A009060,2024-06-27,3788,Approved,44
C009061,P99942,CL34972,A009061,2023-12-12,29092,Approved,8
C009062,P37775,CL84202,A009062,2023-11-19,20886,Approved,47
C009063,P67898,CL13213,A009063,2024-01-21,20142,Rejected,58
C009064,P62757,CL24929,A009064,2023-10-28,31660,Rejected,4
C009065,P62288,CL95480,A009065,2024-01-17,24888,Approved,58
C009066,P39146,CL62373,A009066,2023-05-06,4325,Approved,52
C009067,P22937,CL97797,A009067,2023-03-30,18604,Pending,21
C009068,P95298,CL26763,A009068,2023-10-23,35092,Rejected,5
C009069,P40080,CL51021,A009069,2024-07-05,45234,Pending,52
C009070,P73604,CL86042,A009070,2023-10-27,15928,Pending,39
C009071,P35879,CL83869,A009071,2023-05-04,41351,Pending,6
C009072,P40661,CL02929,A009072,2024-01-28,43627,Pending,27
C009073,P25949,CL94790,A009073,2023-03-13,44473,Pending,50
C009074,P11962,CL06638,A009074,2024-09-30,640,Pending,15
C009075,P32324,CL08878,A009075,2024-12-10,4440,Approved,50
C009076,P36419,CL28155,A009076,2023-09-07,18792,Pending,23
C009077,P41165,CL50319,A009077,2023-07-11,29437,Approved,55
C009078,P25845,CL32960,A009078,2025-02-06,37432,Pending,25
C009079,P85005,CL36713,A009079,2023-09-10,26396,Rejected,39
C009080,P25925,CL02568,A009080,2023-03-18,7802,Rejected,28
C009081,P30676,CL15784,A009081,2025-01-02,16475,Pending,27
C009082,P94051,CL68126,A009082,2024-01-18,45080,Rejected,56
C009083,P12212,CL10934,A009083,2024-01-17,33942,Rejected,54
C009084,P15456,CL68757,A009084,2024-11-20,34457,Approved,44
C009085,P70858,CL06859,A009085,2023-10-24,49075,Pending,17
C009086,P38832,CL91627,A009086,2024-03-27,31904,Rejected,18
C009087,P69499,CL70862,A009087,2023-07-28,42787,Approved,10
C009088,P85788,CL23351,A009088,2024-01-10,44305,Pending,29
C009089,P85925,CL51561,A009089,2024-01-10,6534,Rejected,5
C009090,P85805,CL37496,A009090,2024-10-21,44090,Rejected,29
C009091,P56271,CL94094,A009091,2024-03-16,32804,Rejected,50
C009092,P81310,CL90137,A009092,2023-10-29,48888,Approved,59
C009093,P66824,CL98015,A009093,2024-02-28,8536,Rejected,50
C009094,P24204,CL42154,A009094,2023-08-11,36143,Pending,14
C009095,P52742,CL46276,A009095,2024-09-28,870,Rejected,19
C009096,P28539,CL93369,A009096,2023-10-06,32356,Approved,56
C009097,P72788,CL34623,A009097,2024-11-07,23043,Pending,36
C009098,P48561,CL35759,A009098,2025-02-01,17160,Pending,53
C009099,P74170,CL09270,A009099,2024-03-03,11296,Rejected,38
C009100,P82508,CL15967,A009100,2024-12-22,16685,Pending,32
C009101,P16483,CL82135,A009101,2023-11-06,33095,Rejected,52
C009102,P44758,CL09801,A009102,2023-03-26,38631,Pending,52
C009103,P42433,CL99984,A009103,2023-05-11,34871,Rejected,51
C009104,P20103,CL91165,A009104,2023-07-02,19464,Approved,51
C009105,P65849,CL60761,A009105,2024-02-22,45337,Rejected,44
C009106,P74539,CL87692,A009106,2024-10-24,8153,Rejected,8
C009107,P86723,CL71090,A009107,2024-11-05,5654,Rejected,39
C009108,P36830,CL93507,A009108,2024-01-06,739,Rejected,13
C009109,P78795,CL85006,A009109,2024-12-17,25094,Approved,28
C009110,P89929,CL12759,A009110,2023-08-11,21440,Approved,24
C009111,P87114,CL71853,A009111,2023-05-06,37059,Pending,20
C009112,P25870,CL95333,A009112,2024-06-13,44283,Rejected,33
C009113,P79434,CL63243,A009113,2024-12-10,11670,Pending,49
C009114,P43808,CL39771,A009114,2025-01-13,38071,Pending,46
C009115,P90935,CL58050,A009115,2024-07-02,6572,Approved,29
C009116,P72421,CL38755,A009116,2025-02-08,28892,Rejected,44
C009117,P63740,CL72963,A009117,2024-06-01,9086,Approved,35
C009118,P32142,CL09290,A009118,2024-10-30,38028,Rejected,4
C009119,P85964,CL48870,A009119,2023-09-26,31261,Approved,1
C009120,P14409,CL74708,A009120,2023-09-30,26254,Rejected,57
C009121,P64649,CL37893,A009121,2023-03-28,11963,Approved,3
C009122,P43718,CL23248,A009122,2023-09-04,37167,Pending,60
C009123,P46013,CL23462,A009123,2024-08-23,20165,Rejected,19
C009124,P74960,CL37917,A009124,2023-04-06,40222,Pending,31
C009125,P66400,CL26944,A009125,2024-09-22,33442,Approved,1
C009126,P37062,CL17223,A009126,2023-10-02,12042,Approved,16
C009127,P76207,CL20167,A009127,2023-08-20,46780,Pending,15
C009128,P79568,CL46802,A009128,2023-10-11,3580,Pending,37
C009129,P80817,CL04306,A009129,2023-03-06,22837,Approved,33
C009130,P25195,CL55666,A009130,2023-04-10,42493,Approved,59
C009131,P45028,CL36662,A009131,2024-02-27,46410,Approved,59
C009132,P70349,CL59544,A009132,2023-07-08,23719,Rejected,40
C009133,P27474,CL42456,A009133,2023-03-06,22248,Pending,2
C009134,P86051,CL41264,A009134,2023-12-30,6925,Rejected,27
C009135,P12782,CL98440,A009135,2024-12-11,42116,Rejected,24
C009136,P83417,CL21272,A009136,2023-06-07,23258,Approved,29
C009137,P33622,CL92452,A009137,2023-06-11,43493,Rejected,55
C009138,P45944,CL06723,A009138,2023-11-01,19243,Rejected,60
C009139,P20401,CL87336,A009139,2023-03-19,4590,Pending,48
C009140,P80710,CL21851,A009140,2024-10-01,29496,Pending,36
C009141,P56917,CL33018,A009141,2024-04-13,30162,Approved,49
C009142,P99209,CL69525,A009142,2024-03-15,7810,Pending,22
C009143,P57070,CL11362,A009143,2024-08-21,40120,Pending,1
C009144,P96806,CL91936,A009144,2023-10-02,47085,Rejected,16
C009145,P31920,CL75344,A009145,2024-09-06,20296,Rejected,4
C009146,P31056,CL34818,A009146,2023-11-18,2974,Rejected,28
C009147,P43392,CL75525,A009147,2024-02-21,6356,Approved,38
C009148,P14436,CL63165,A009148,2024-08-14,32735,Pending,45
C009149,P21568,CL11332,A009149,2024-10-28,32970,Approved,4
C009150,P65059,CL63544,A009150,2025-01-02,1462,Rejected,7
C009151,P80289,CL08369,A009151,2024-06-01,30653,Rejected,56
C009152,P33250,CL94535,A009152,2024-12-04,4976,Pending,28
C009153,P51233,CL88766,A009153,2024-12-14,25694,Pending,8
C009154,P28238,CL72114,A009154,2023-12-05,25326,Pending,18
C009155,P31431,CL56355,A009155,2023-08-18,13467,Rejected,22
C009156,P29945,CL57125,A009156,2023-11-25,16013,Approved,45
C009157,P11303,CL59947,A009157,2024-06-21,19795,Pending,5
C009158,P86984,CL30926,A009158,2023-08-24,41485,Approved,59
C009159,P28405,CL23755,A009159,2023-11-01,39654,Pending,20
C009160,P34933,CL07528,A009160,2023-08-01,40250,Approved,23
C009161,P87930,CL03501,A009161,2024-07-02,7197,Pending,20
C009162,P89302,CL54043,A009162,2024-06-29,22279,Pending,14
C009163,P16414,CL44036,A009163,2023-09-03,31370,Rejected,2
C009164,P50615,CL12379,A009164,2023-04-28,30121,Approved,56
C009165,P72806,CL68824,A009165,2024-10-14,23411,Approved,50
C009166,P66587,CL32917,A009166,2024-01-07,26357,Approved,15
C009167,P31876,CL54993,A009167,2024-09-18,36662,Rejected,10
C009168,P10607,CL71944,A009168,2023-03-06,23943,Approved,38
C009169,P92222,CL81393,A009169,2023-04-23,36451,Pending,20
C009170,P90678,CL53054,A009170,2024-07-22,39387,Rejected,45
C009171,P11085,CL19529,A009171,2024-12-22,26275,Rejected,26
C009172,P24912,CL45451,A009172,2023-06-19,41450,Pending,36
C009173,P11025,CL02667,A009173,2024-01-28,24128,Pending,4
C009174,P15684,CL45672,A009174,2024-02-19,49271,Approved,8
C009175,P25261,CL94359,A009175,2023-08-10,32907,Approved,38
C009176,P86781,CL27529,A009176,2024-07-07,21576,Approved,60
C009177,P91047,CL83913,A009177,2023-03-22,48419,Rejected,17
C009178,P65178,CL23191,A009178,2024-12-24,9215,Approved,13
C009179,P73725,CL45713,A009179,2024-03-20,45315,Pending,21
C009180,P98082,CL19580,A009180,2024-06-15,9909,Rejected,19
C009181,P18108,CL80402,A009181,2024-07-05,17654,Rejected,14
C009182,P92946,CL03197,A009182,2024-05-30,26166,Pending,31
C009183,P26722,CL44253,A009183,2024-10-03,48530,Pending,47
C009184,P84144,CL95665,A009184,2023-12-10,31674,Rejected,35
C009185,P83880,CL89448,A009185,2024-02-11,32369,Rejected,23
C009186,P45810,CL99809,A009186,2024-10-06,47928,Rejected,44
C009187,P91092,CL24917,A009187,2024-05-31,24933,Approved,58
C009188,P19605,CL69521,A009188,2023-06-21,14293,Pending,28
C009189,P26255,CL41536,A009189,2024-05-01,40918,Approved,8
C009190,P86568,CL61517,A009190,2023-12-06,4545,Rejected,26
C009191,P26655,CL69118,A009191,2024-09-25,15724,Rejected,51
C009192,P93451,CL46268,A009192,2023-05-09,3387,Pending,39
C009193,P91159,CL19855,A009193,2024-09-23,45133,Pending,10
C009194,P94460,CL93488,A009194,2025-02-19,14485,Approved,36
C009195,P42559,CL24774,A009195,2023-08-01,18864,Pending,17
C009196,P75794,CL57623,A009196,2024-04-16,21894,Rejected,37
C009197,P27090,CL67268,A009197,2023-03-08,29207,Approved,59
C009198,P38479,CL39693,A009198,2023-04-28,46435,Approved,60
C009199,P73167,CL05228,A009199,2023-10-26,29244,Approved,41
C009200,P34445,CL44838,A009200,2024-08-04,5933,Approved,16
C009201,P73960,CL63708,A009201,2024-06-29,39200,Pending,38
C009202,P36270,CL27002,A009202,2024-04-11,19574,Approved,15
C009203,P85555,CL83157,A009203,2024-12-06,38870,Rejected,47
C009204,P82725,CL80135,A009204,2023-11-22,21963,Approved,50
C009205,P57523,CL29898,A009205,2023-10-02,33286,Rejected,38
C009206,P66285,CL97796,A009206,2025-01-05,21241,Rejected,22
C009207,P41104,CL33366,A009207,2024-06-24,19385,Rejected,28
C009208,P80761,CL75150,A009208,2024-10-11,19070,Pending,47
C009209,P77545,CL94046,A009209,2023-08-26,48429,Pending,53
C009210,P48869,CL85944,A009210,2023-12-12,8306,Rejected,40
C009211,P95543,CL82479,A009211,2023-04-12,1645,Approved,45
C009212,P91765,CL11690,A009212,2023-07-19,47879,Rejected,29
C009213,P25006,CL88348,A009213,2024-04-01,41850,Rejected,10
C009214,P46862,CL11442,A009214,2023-06-13,10535,Rejected,42
C009215,P42219,CL63501,A009215,2023-11-05,21194,Approved,52
C009216,P49713,CL71595,A009216,2024-01-12,7891,Approved,43
C009217,P82813,CL63093,A009217,2025-01-12,40498,Approved,47
C009218,P23316,CL58234,A009218,2025-02-24,21370,Pending,43
C009219,P39530,CL14798,A009219,2024-04-11,5405,Approved,54
C009220,P79545,CL24412,A009220,2023-04-08,15686,Pending,57
C009221,P93436,CL81909,A009221,2023-11-19,46911,Rejected,32
C009222,P22110,CL51767,A009222,2023-10-05,13847,Rejected,3
C009223,P81456,CL06125,A009223,2023-06-20,31610,Rejected,26
C009224,P48948,CL16930,A009224,2023-07-15,47886,Approved,34
C009225,P93445,CL83798,A009225,2024-08-20,33836,Approved,35
C009226,P95882,CL24633,A009226,2023-08-26,26510,Rejected,18
C009227,P92254,CL67505,A009227,2024-11-17,14601,Rejected,39
C009228,P38859,CL95818,A009228,2024-01-15,32453,Rejected,3
C009229,P66468,CL33660,A009229,2023-08-27,18663,Rejected,53
C009230,P29660,CL58526,A009230,2024-10-10,25152,Approved,17
C009231,P88318,CL89530,A009231,2023-03-24,40394,Rejected,47
C009232,P76954,CL80021,A009232,2024-09-23,46642,Rejected,26
C009233,P14443,CL08806,A009233,2023-09-30,24595,Rejected,12
C009234,P97379,CL39908,A009234,2024-11-04,21265,Pending,37
C009235,P59105,CL37453,A009235,2023-07-10,23111,Approved,11
C009236,P79650,CL29600,A009236,2023-06-21,11280,Pending,27
C009237,P26105,CL60052,A009237,2023-06-27,29295,Pending,27
C009238,P86173,CL14873,A009238,2023-12-07,6146,Rejected,51
C009239,P18325,CL05836,A009239,2024-12-08,12112,Rejected,2
C009240,P49453,CL38393,A009240,2024-01-23,1095,Rejected,9
C009241,P13355,CL01017,A009241,2023-11-28,39457,Approved,29
C009242,P54061,CL40030,A009242,2024-01-28,21541,Rejected,51
C009243,P99013,CL07371,A009243,2023-06-10,39382,Approved,35
C009244,P33904,CL28232,A009244,2023-04-04,11952,Approved,45
C009245,P99705,CL62446,A009245,2024-03-08,45892,Pending,42
C009246,P20119,CL59893,A009246,2023-07-26,20429,Pending,55
C009247,P86221,CL87338,A009247,2023-05-13,29481,Approved,32
C009248,P46157,CL56347,A009248,2025-02-16,15921,Rejected,53
C009249,P45996,CL65636,A009249,2024-06-05,46804,Approved,10
C009250,P18179,CL06704,A009250,2025-02-17,41965,Rejected,40
C009251,P86323,CL72580,A009251,2023-03-16,20693,Approved,28
C009252,P28063,CL24191,A009252,2024-05-24,43207,Rejected,42
C009253,P18924,CL01949,A009253,2024-01-31,12376,Approved,32
C009254,P35427,CL74354,A009254,2023-12-01,19922,Pending,43
C009255,P15587,CL68425,A009255,2023-07-02,48771,Pending,40
C009256,P23336,CL59620,A009256,2023-08-02,27837,Pending,24
C009257,P59210,CL50995,A009257,2023-05-26,40142,Pending,33
C009258,P40769,CL02252,A009258,2024-11-13,46308,Approved,47
C009259,P58086,CL05798,A009259,2024-12-31,44111,Approved,19
C009260,P95900,CL22564,A009260,2023-09-22,5625,Approved,9
C009261,P36280,CL72710,A009261,2023-07-14,4011,Pending,13
C009262,P63089,CL43819,A009262,2024-12-30,34369,Approved,4
C009263,P61896,CL81587,A009263,2024-02-17,29559,Rejected,48
C009264,P82497,CL68466,A009264,2024-11-22,45272,Rejected,50
C009265,P42842,CL42305,A009265,2024-01-03,10222,Approved,44
C009266,P88611,CL87735,A009266,2023-05-31,45918,Rejected,46
C009267,P38963,CL93971,A009267,2024-10-04,39890,Pending,19
