vehicle_id,accident_id,make,model,year
V008298,A008298,BMW,We,2009
V008299,A008299,BMW,Do,2000
V008300,A008300,Toyota,Couple,2016
V008301,A008301,BMW,Or,2011
V008302,A008302,Ford,Pull,2019
V008303,A008303,Honda,Information,2018
V008304,A008304,BMW,Rock,2003
V008305,A008305,Honda,Check,2001
V008306,A008306,BMW,Become,2004
V008307,A008307,Ford,Mouth,2015
V008308,A008308,Ford,Chance,2017
V008309,A008309,Toyota,Work,2014
V008310,A008310,Honda,Writer,2005
V008311,A008311,Ford,Wish,2016
V008312,A008312,Ford,After,2014
V008313,A008313,Honda,Various,2011
V008314,A008314,Ford,Pretty,2023
V008315,A008315,BMW,Range,2007
V008316,A008316,Ford,Field,2005
V008317,A008317,Toyota,Network,2022
V008318,A008318,Ford,Near,2016
V008319,A008319,Honda,So,2023
V008320,A008320,Toyota,Resource,2003
V008321,A008321,Ford,Health,2009
V008322,A008322,Ford,Shoulder,2019
V008323,A008323,Toyota,Sometimes,2022
V008324,A008324,Honda,Majority,2000
V008325,A008325,Toyota,Item,2021
V008326,A008326,Toyota,Effect,2010
V008327,A008327,Ford,Consumer,2010
V008328,A008328,Ford,Short,2012
V008329,A008329,Honda,Management,2004
V008330,A008330,Toyota,Whose,2001
V008331,A008331,BMW,Data,2002
V008332,A008332,Ford,Focus,2023
V008333,A008333,Ford,Put,2007
V008334,A008334,Toyota,Old,2020
V008335,A008335,Ford,Show,2017
V008336,A008336,Honda,Eye,2010
V008337,A008337,Honda,Book,2002
V008338,A008338,BMW,Organization,2014
V008339,A008339,Honda,Senior,2000
V008340,A008340,Toyota,The,2017
V008341,A008341,Ford,Effort,2005
V008342,A008342,BMW,Claim,2007
V008343,A008343,BMW,Green,2010
V008344,A008344,Toyota,Consider,2012
V008345,A008345,Toyota,Own,2023
V008346,A008346,BMW,Example,2002
V008347,A008347,BMW,Many,2017
V008348,A008348,BMW,Other,2003
V008349,A008349,Honda,Community,2007
V008350,A008350,Honda,Several,2012
V008351,A008351,BMW,Author,2017
V008352,A008352,Toyota,Garden,2002
V008353,A008353,Honda,Hotel,2004
V008354,A008354,BMW,Address,2011
V008355,A008355,BMW,As,2017
V008356,A008356,Toyota,Less,2021
V008357,A008357,Ford,Off,2018
V008358,A008358,BMW,Pm,2016
V008359,A008359,Toyota,Sort,2023
V008360,A008360,Honda,Site,2003
V008361,A008361,Honda,International,2012
V008362,A008362,BMW,Member,2015
V008363,A008363,Ford,Offer,2006
V008364,A008364,BMW,Concern,2008
V008365,A008365,BMW,Day,2017
V008366,A008366,BMW,Somebody,2002
V008367,A008367,Toyota,Challenge,2015
V008368,A008368,Ford,Somebody,2021
V008369,A008369,BMW,Turn,2003
V008370,A008370,Honda,Event,2021
V008371,A008371,Honda,Million,2012
V008372,A008372,Ford,Just,2013
V008373,A008373,Ford,Bank,2013
V008374,A008374,BMW,Three,2017
V008375,A008375,BMW,Politics,2011
V008376,A008376,Toyota,Brother,2001
V008377,A008377,Honda,Evidence,2014
V008378,A008378,Honda,Decade,2020
V008379,A008379,Honda,Guy,2021
V008380,A008380,Toyota,Worker,2002
V008381,A008381,Honda,Either,2002
V008382,A008382,Honda,What,2005
V008383,A008383,Honda,Possible,2013
V008384,A008384,Toyota,Individual,2023
V008385,A008385,BMW,Talk,2019
V008386,A008386,BMW,Standard,2016
V008387,A008387,BMW,Final,2023
V008388,A008388,BMW,Strong,2016
V008389,A008389,BMW,Church,2004
V008390,A008390,BMW,Mission,2023
V008391,A008391,Ford,Play,2023
V008392,A008392,Honda,Rather,2019
V008393,A008393,Toyota,Reason,2017
V008394,A008394,Toyota,Protect,2023
V008395,A008395,Honda,Religious,2001
V008396,A008396,Toyota,Week,2013
V008397,A008397,Ford,Position,2020
V008398,A008398,Toyota,Now,2019
V008399,A008399,BMW,Week,2012
V008400,A008400,Toyota,Art,2018
V008401,A008401,Ford,About,2011
V008402,A008402,Toyota,Son,2004
V008403,A008403,Toyota,Capital,2009
V008404,A008404,Ford,Structure,2021
V008405,A008405,Toyota,Sea,2021
V008406,A008406,BMW,First,2005
V008407,A008407,Ford,Improve,2000
V008408,A008408,Honda,Election,2003
V008409,A008409,Honda,Rate,2017
V008410,A008410,Honda,Smile,2013
V008411,A008411,Toyota,Much,2018
V008412,A008412,Ford,Writer,2009
V008413,A008413,Ford,Eye,2011
V008414,A008414,Toyota,Democratic,2000
V008415,A008415,BMW,Treatment,2008
V008416,A008416,BMW,Clearly,2016
V008417,A008417,Ford,Direction,2017
V008418,A008418,Ford,North,2018
V008419,A008419,Honda,Sure,2015
V008420,A008420,BMW,Particular,2012
V008421,A008421,BMW,Spend,2005
V008422,A008422,Honda,Single,2010
V008423,A008423,Toyota,Lead,2014
V008424,A008424,Toyota,Stage,2004
V008425,A008425,Toyota,Financial,2011
V008426,A008426,BMW,Add,2011
V008427,A008427,Ford,Ever,2019
V008428,A008428,Honda,Traditional,2010
V008429,A008429,BMW,Know,2010
V008430,A008430,BMW,Free,2005
V008431,A008431,Ford,Fill,2005
V008432,A008432,Honda,Left,2021
V008433,A008433,Ford,Place,2008
V008434,A008434,BMW,State,2002
V008435,A008435,BMW,Notice,2004
V008436,A008436,BMW,Crime,2006
V008437,A008437,Toyota,Foreign,2023
V008438,A008438,BMW,Brother,2018
V008439,A008439,BMW,Subject,2019
V008440,A008440,Toyota,Test,2015
V008441,A008441,BMW,Professor,2007
V008442,A008442,Honda,Individual,2019
V008443,A008443,BMW,Support,2000
V008444,A008444,BMW,Huge,2021
V008445,A008445,Toyota,Help,2017
V008446,A008446,Ford,Order,2022
V008447,A008447,Ford,Stop,2023
V008448,A008448,Honda,Stop,2001
V008449,A008449,Ford,Fire,2007
V008450,A008450,Toyota,About,2003
V008451,A008451,Toyota,Fill,2023
V008452,A008452,Ford,Grow,2003
V008453,A008453,Toyota,Address,2010
V008454,A008454,BMW,Worry,2004
V008455,A008455,Ford,Brother,2007
V008456,A008456,BMW,Animal,2018
V008457,A008457,Toyota,News,2019
V008458,A008458,BMW,Story,2014
V008459,A008459,Toyota,Recent,2018
V008460,A008460,Honda,Who,2013
V008461,A008461,Toyota,Son,2010
V008462,A008462,Toyota,Herself,2012
V008463,A008463,Ford,Mention,2010
V008464,A008464,Honda,Church,2016
V008465,A008465,BMW,Onto,2020
V008466,A008466,BMW,Decade,2022
V008467,A008467,Toyota,Inside,2018
V008468,A008468,Toyota,Knowledge,2009
V008469,A008469,Ford,Between,2019
V008470,A008470,Toyota,Race,2010
V008471,A008471,Honda,Family,2000
V008472,A008472,BMW,Might,2023
V008473,A008473,Ford,Bar,2014
V008474,A008474,Ford,That,2018
V008475,A008475,Ford,Sea,2007
V008476,A008476,BMW,Long,2023
V008477,A008477,Ford,Program,2009
V008478,A008478,Ford,House,2002
V008479,A008479,BMW,A,2023
V008480,A008480,Toyota,Address,2010
V008481,A008481,Toyota,Tv,2010
V008482,A008482,Honda,Job,2001
V008483,A008483,Honda,Eight,2002
V008484,A008484,Ford,Opportunity,2020
V008485,A008485,Toyota,Standard,2002
V008486,A008486,Ford,Doctor,2014
V008487,A008487,Honda,There,2022
V008488,A008488,BMW,Low,2009
V008489,A008489,Toyota,Reflect,2018
V008490,A008490,Toyota,Know,2010
V008491,A008491,Ford,Among,2015
V008492,A008492,Toyota,Spring,2006
V008493,A008493,BMW,Sometimes,2023
V008494,A008494,Honda,Cost,2018
V008495,A008495,Honda,Language,2015
V008496,A008496,Honda,Throughout,2009
V008497,A008497,Honda,Hear,2016
V008498,A008498,Honda,Full,2006
V008499,A008499,BMW,Several,2000
V008500,A008500,Ford,Degree,2006
V008501,A008501,Honda,Understand,2003
V008502,A008502,Ford,Important,2015
V008503,A008503,Honda,Others,2013
V008504,A008504,Honda,Along,2009
V008505,A008505,Toyota,Meeting,2014
V008506,A008506,BMW,Claim,2023
V008507,A008507,Ford,Cultural,2015
V008508,A008508,Ford,Administration,2005
V008509,A008509,BMW,Daughter,2018
V008510,A008510,Honda,Position,2014
V008511,A008511,Honda,Fight,2019
V008512,A008512,BMW,Word,2010
V008513,A008513,Ford,Decision,2009
V008514,A008514,Honda,Majority,2003
V008515,A008515,Toyota,Newspaper,2002
V008516,A008516,Toyota,She,2022
V008517,A008517,Toyota,Suffer,2007
V008518,A008518,Honda,Modern,2023
V008519,A008519,Toyota,Bring,2019
V008520,A008520,Honda,Marriage,2001
V008521,A008521,Ford,Leader,2009
V008522,A008522,Toyota,Score,2015
V008523,A008523,Honda,Good,2004
V008524,A008524,BMW,Others,2005
V008525,A008525,Honda,Dinner,2023
V008526,A008526,Toyota,Somebody,2019
V008527,A008527,Ford,Hard,2021
V008528,A008528,Honda,Exactly,2009
V008529,A008529,Ford,Between,2022
V008530,A008530,Toyota,Toward,2008
V008531,A008531,Toyota,Yourself,2007
V008532,A008532,Toyota,I,2003
V008533,A008533,Honda,Feel,2001
V008534,A008534,Ford,Analysis,2011
V008535,A008535,Honda,Fly,2004
V008536,A008536,BMW,Positive,2000
V008537,A008537,Ford,Of,2012
V008538,A008538,Toyota,Bank,2019
V008539,A008539,BMW,Cell,2015
V008540,A008540,Toyota,Simple,2009
V008541,A008541,BMW,Memory,2010
V008542,A008542,Ford,Hear,2004
V008543,A008543,Ford,Quality,2007
V008544,A008544,Honda,Despite,2010
V008545,A008545,Honda,Partner,2014
V008546,A008546,BMW,Board,2013
V008547,A008547,Ford,World,2000
V008548,A008548,BMW,Should,2014
V008549,A008549,Honda,Write,2021
V008550,A008550,Ford,Technology,2012
V008551,A008551,BMW,Pick,2011
V008552,A008552,Toyota,Series,2009
V008553,A008553,Toyota,Dream,2009
V008554,A008554,BMW,Quickly,2019
V008555,A008555,BMW,West,2013
V008556,A008556,BMW,Trial,2011
V008557,A008557,Honda,Recognize,2011
V008558,A008558,Ford,Summer,2008
V008559,A008559,Toyota,Finally,2023
V008560,A008560,Honda,Material,2013
V008561,A008561,BMW,Particular,2007
V008562,A008562,Toyota,Deal,2014
V008563,A008563,BMW,Trial,2003
V008564,A008564,Honda,Forget,2020
V008565,A008565,Honda,Season,2019
V008566,A008566,Honda,Already,2012
V008567,A008567,Toyota,Main,2023
V008568,A008568,Ford,Wish,2021
V008569,A008569,Toyota,Pull,2023
V008570,A008570,Honda,Interesting,2019
V008571,A008571,Toyota,Media,2009
V008572,A008572,BMW,Anyone,2018
V008573,A008573,BMW,And,2011
V008574,A008574,Ford,Decision,2017
V008575,A008575,Honda,Tax,2022
V008576,A008576,Honda,Cold,2011
V008577,A008577,Ford,Big,2008
V008578,A008578,Ford,Bit,2010
V008579,A008579,BMW,Respond,2010
V008580,A008580,Honda,Down,2008
V008581,A008581,Ford,Manage,2007
V008582,A008582,Toyota,Officer,2000
V008583,A008583,BMW,Continue,2000
V008584,A008584,Honda,Attorney,2000
V008585,A008585,BMW,Who,2020
V008586,A008586,Ford,Serve,2015
V008587,A008587,Ford,Wear,2018
V008588,A008588,Toyota,No,2014
V008589,A008589,BMW,Impact,2018
V008590,A008590,BMW,Stuff,2006
V008591,A008591,Toyota,Someone,2018
V008592,A008592,Toyota,East,2019
V008593,A008593,Honda,Surface,2018
V008594,A008594,Honda,Never,2010
V008595,A008595,Honda,Southern,2013
V008596,A008596,BMW,Film,2010
V008597,A008597,BMW,Follow,2007
V008598,A008598,BMW,Street,2009
V008599,A008599,Honda,Order,2003
V008600,A008600,Ford,Become,2010
V008601,A008601,Ford,Building,2016
V008602,A008602,Toyota,If,2012
V008603,A008603,Honda,Maybe,2022
V008604,A008604,Honda,Like,2018
V008605,A008605,BMW,Market,2017
V008606,A008606,Ford,Marriage,2012
V008607,A008607,BMW,Level,2011
V008608,A008608,Ford,Argue,2014
V008609,A008609,Ford,Law,2013
V008610,A008610,BMW,Establish,2016
V008611,A008611,Honda,Hand,2005
V008612,A008612,Ford,Economy,2023
V008613,A008613,Ford,Maintain,2004
V008614,A008614,BMW,Job,2018
V008615,A008615,Honda,Action,2012
V008616,A008616,Ford,Word,2005
V008617,A008617,BMW,Remember,2021
V008618,A008618,Toyota,Past,2022
V008619,A008619,BMW,Across,2022
V008620,A008620,Toyota,Floor,2012
V008621,A008621,BMW,Campaign,2010
V008622,A008622,Toyota,Win,2021
V008623,A008623,BMW,Spend,2012
V008624,A008624,BMW,Company,2015
V008625,A008625,Ford,Total,2000
V008626,A008626,Toyota,Find,2022
V008627,A008627,Honda,Then,2023
V008628,A008628,Ford,Cause,2005
V008629,A008629,BMW,Organization,2009
V008630,A008630,Ford,Ok,2019
V008631,A008631,Toyota,Research,2010
V008632,A008632,BMW,Open,2008
V008633,A008633,BMW,Store,2003
V008634,A008634,BMW,Discover,2003
V008635,A008635,Ford,Radio,2001
V008636,A008636,Toyota,Cost,2001
V008637,A008637,BMW,Memory,2023
V008638,A008638,Ford,Interest,2014
V008639,A008639,Toyota,Outside,2005
V008640,A008640,BMW,Too,2007
V008641,A008641,Ford,Pull,2003
V008642,A008642,Ford,Loss,2020
V008643,A008643,Honda,Itself,2011
V008644,A008644,Ford,Order,2012
V008645,A008645,Toyota,Local,2017
V008646,A008646,Honda,Respond,2009
V008647,A008647,Honda,Raise,2006
V008648,A008648,Ford,Even,2003
V008649,A008649,BMW,Four,2022
V008650,A008650,BMW,Friend,2023
V008651,A008651,Toyota,At,2005
V008652,A008652,BMW,Face,2016
V008653,A008653,Toyota,Station,2022
V008654,A008654,Toyota,Seat,2007
V008655,A008655,Honda,Draw,2007
V008656,A008656,Honda,Part,2007
V008657,A008657,BMW,Probably,2003
V008658,A008658,Honda,Service,2010
V008659,A008659,Toyota,Responsibility,2022
V008660,A008660,Ford,Chance,2009
V008661,A008661,Honda,Deep,2003
V008662,A008662,BMW,Remember,2007
V008663,A008663,Ford,Almost,2015
V008664,A008664,Toyota,People,2017
V008665,A008665,BMW,Last,2021
V008666,A008666,Ford,Science,2012
V008667,A008667,Toyota,Be,2016
V008668,A008668,Ford,Crime,2009
V008669,A008669,Toyota,Change,2001
V008670,A008670,BMW,Low,2022
V008671,A008671,Honda,Sea,2007
V008672,A008672,Toyota,Fund,2005
V008673,A008673,Toyota,Benefit,2020
V008674,A008674,Honda,Pm,2022
V008675,A008675,BMW,Available,2002
V008676,A008676,BMW,Hard,2008
V008677,A008677,Honda,Since,2004
V008678,A008678,Honda,Generation,2021
V008679,A008679,Honda,Art,2002
V008680,A008680,Ford,Arm,2019
V008681,A008681,BMW,House,2019
V008682,A008682,Honda,Citizen,2016
V008683,A008683,Honda,Report,2023
V008684,A008684,Ford,Truth,2013
V008685,A008685,Ford,Image,2001
V008686,A008686,BMW,Hundred,2002
V008687,A008687,Ford,Mouth,2014
V008688,A008688,Honda,Walk,2008
V008689,A008689,Ford,Art,2016
V008690,A008690,Ford,Store,2023
V008691,A008691,Honda,Win,2010
V008692,A008692,Honda,Save,2021
V008693,A008693,BMW,Out,2008
V008694,A008694,Honda,Occur,2007
V008695,A008695,Toyota,Glass,2013
V008696,A008696,BMW,Plant,2019
V008697,A008697,BMW,Itself,2017
V008698,A008698,BMW,For,2014
V008699,A008699,BMW,Market,2010
V008700,A008700,Ford,Cut,2022
V008701,A008701,Toyota,Director,2008
V008702,A008702,BMW,Then,2001
V008703,A008703,Toyota,Young,2003
V008704,A008704,Honda,Card,2011
V008705,A008705,BMW,Center,2005
V008706,A008706,Honda,Value,2012
V008707,A008707,Honda,Research,2017
V008708,A008708,Ford,Commercial,2000
V008709,A008709,Ford,Every,2010
V008710,A008710,Ford,Follow,2021
V008711,A008711,Toyota,Quickly,2015
V008712,A008712,BMW,Artist,2020
V008713,A008713,Ford,Plan,2008
V008714,A008714,Honda,Somebody,2001
V008715,A008715,BMW,Million,2019
V008716,A008716,BMW,Spring,2010
V008717,A008717,Ford,Reflect,2008
V008718,A008718,Ford,Understand,2013
V008719,A008719,BMW,This,2022
V008720,A008720,Ford,Blood,2023
V008721,A008721,Honda,Race,2012
V008722,A008722,Toyota,Foreign,2022
V008723,A008723,Ford,His,2023
V008724,A008724,Ford,Direction,2017
V008725,A008725,Ford,Clear,2021
V008726,A008726,Ford,Form,2011
V008727,A008727,Toyota,Old,2014
V008728,A008728,BMW,Beautiful,2023
V008729,A008729,Honda,Exist,2016
V008730,A008730,Honda,Responsibility,2014
V008731,A008731,Toyota,Throw,2021
V008732,A008732,Honda,Somebody,2006
V008733,A008733,BMW,Glass,2004
V008734,A008734,Honda,Policy,2023
V008735,A008735,Toyota,Sound,2023
V008736,A008736,BMW,Late,2020
V008737,A008737,BMW,Tell,2014
V008738,A008738,Ford,Happen,2008
V008739,A008739,Toyota,Dog,2023
V008740,A008740,Ford,Accept,2008
V008741,A008741,Ford,Why,2015
V008742,A008742,BMW,Record,2021
V008743,A008743,BMW,Fly,2014
V008744,A008744,Ford,Claim,2020
V008745,A008745,Ford,Protect,2012
V008746,A008746,Toyota,Particularly,2008
V008747,A008747,BMW,Car,2017
V008748,A008748,Honda,Education,2016
V008749,A008749,Ford,Memory,2010
V008750,A008750,Ford,White,2012
V008751,A008751,Toyota,Then,2019
V008752,A008752,Ford,Century,2012
V008753,A008753,Honda,Thousand,2015
V008754,A008754,Ford,Wife,2023
V008755,A008755,Honda,Number,2006
V008756,A008756,BMW,Author,2006
V008757,A008757,Ford,Investment,2021
V008758,A008758,BMW,Similar,2008
V008759,A008759,Toyota,Build,2011
V008760,A008760,Ford,Nearly,2001
V008761,A008761,BMW,Each,2014
V008762,A008762,Toyota,Safe,2018
V008763,A008763,Honda,Meeting,2005
V008764,A008764,Ford,Son,2002
V008765,A008765,BMW,Note,2017
V008766,A008766,Ford,Floor,2023
V008767,A008767,Ford,At,2021
V008768,A008768,Ford,Perhaps,2018
V008769,A008769,Honda,Hospital,2011
V008770,A008770,BMW,Through,2023
V008771,A008771,BMW,Animal,2013
V008772,A008772,Toyota,Policy,2003
V008773,A008773,Toyota,Heavy,2002
V008774,A008774,Ford,Prove,2020
V008775,A008775,BMW,Course,2000
V008776,A008776,Honda,Choice,2013
V008777,A008777,Toyota,Woman,2020
V008778,A008778,BMW,Discuss,2000
V008779,A008779,BMW,Detail,2019
V008780,A008780,BMW,Least,2002
V008781,A008781,Ford,Lot,2016
V008782,A008782,BMW,Pay,2002
V008783,A008783,Ford,Employee,2017
V008784,A008784,BMW,Once,2016
V008785,A008785,Ford,Eat,2013
V008786,A008786,Honda,Fear,2004
V008787,A008787,Ford,Themselves,2019
V008788,A008788,Toyota,Meet,2022
V008789,A008789,Ford,I,2001
V008790,A008790,Ford,Available,2020
V008791,A008791,Honda,Improve,2015
V008792,A008792,Honda,Risk,2019
V008793,A008793,BMW,Sort,2007
V008794,A008794,BMW,Color,2021
V008795,A008795,Ford,War,2022
V008796,A008796,Honda,Culture,2001
V008797,A008797,BMW,Industry,2014
V008798,A008798,Honda,Position,2022
V008799,A008799,Ford,Might,2007
V008800,A008800,Ford,Final,2007
V008801,A008801,Toyota,Fact,2012
V008802,A008802,Ford,Tree,2007
V008803,A008803,Ford,Way,2019
V008804,A008804,Ford,Artist,2013
V008805,A008805,Honda,Eight,2003
V008806,A008806,Toyota,Everybody,2023
V008807,A008807,BMW,President,2003
V008808,A008808,Ford,Your,2016
V008809,A008809,Honda,Including,2017
V008810,A008810,Ford,Pattern,2006
V008811,A008811,BMW,Mean,2022
V008812,A008812,Toyota,Seat,2023
V008813,A008813,Ford,Experience,2021
V008814,A008814,Ford,Central,2004
V008815,A008815,BMW,Team,2011
V008816,A008816,Toyota,Structure,2021
V008817,A008817,Ford,Pass,2005
V008818,A008818,Ford,Better,2023
V008819,A008819,Honda,War,2014
V008820,A008820,BMW,Describe,2010
V008821,A008821,Toyota,Coach,2013
V008822,A008822,BMW,Morning,2011
V008823,A008823,Toyota,She,2022
V008824,A008824,BMW,Real,2012
V008825,A008825,Toyota,Argue,2015
V008826,A008826,Honda,Base,2009
V008827,A008827,Honda,Light,2007
V008828,A008828,Ford,Choice,2011
V008829,A008829,Toyota,Find,2018
V008830,A008830,BMW,Respond,2007
V008831,A008831,Ford,Four,2020
V008832,A008832,BMW,Assume,2014
V008833,A008833,Toyota,Dog,2013
V008834,A008834,Ford,Goal,2014
V008835,A008835,Toyota,Small,2005
V008836,A008836,Honda,Night,2011
V008837,A008837,Honda,Say,2000
V008838,A008838,Honda,Reason,2000
V008839,A008839,Honda,Science,2011
V008840,A008840,Ford,Method,2015
V008841,A008841,Toyota,Card,2015
V008842,A008842,Honda,Able,2001
V008843,A008843,Ford,Officer,2000
V008844,A008844,Ford,Article,2005
V008845,A008845,Honda,Dark,2023
V008846,A008846,Toyota,Decide,2017
V008847,A008847,Ford,Individual,2007
V008848,A008848,Ford,Course,2007
V008849,A008849,Toyota,New,2001
V008850,A008850,Toyota,Common,2019
V008851,A008851,Honda,Chance,2010
V008852,A008852,BMW,Stay,2000
V008853,A008853,Toyota,Read,2006
V008854,A008854,Toyota,In,2008
V008855,A008855,Toyota,Father,2019
V008856,A008856,Ford,Hundred,2007
V008857,A008857,BMW,Happen,2000
V008858,A008858,Honda,Feel,2010
V008859,A008859,BMW,Chance,2001
V008860,A008860,Toyota,Site,2001
V008861,A008861,Ford,You,2021
V008862,A008862,Ford,Theory,2011
V008863,A008863,Toyota,Avoid,2016
V008864,A008864,Ford,Talk,2023
V008865,A008865,Ford,Over,2016
V008866,A008866,Honda,The,2023
V008867,A008867,Toyota,Front,2018
V008868,A008868,BMW,Painting,2022
V008869,A008869,BMW,Kitchen,2019
V008870,A008870,Toyota,Pressure,2001
V008871,A008871,Honda,Reveal,2013
V008872,A008872,BMW,Environment,2013
V008873,A008873,Ford,Stock,2006
V008874,A008874,Toyota,Brother,2017
V008875,A008875,BMW,Hotel,2014
V008876,A008876,Honda,House,2003
V008877,A008877,BMW,Recent,2003
V008878,A008878,BMW,Hope,2014
V008879,A008879,BMW,Energy,2021
V008880,A008880,Honda,Would,2000
V008881,A008881,Ford,Area,2023
V008882,A008882,Honda,Itself,2018
V008883,A008883,Honda,Across,2006
V008884,A008884,Honda,Not,2008
V008885,A008885,BMW,Late,2004
V008886,A008886,BMW,Work,2007
V008887,A008887,Toyota,Clear,2016
V008888,A008888,Honda,Education,2016
V008889,A008889,Ford,Expert,2005
V008890,A008890,Ford,New,2003
V008891,A008891,Honda,Movie,2019
V008892,A008892,BMW,Message,2016
V008893,A008893,Honda,Skin,2022
V008894,A008894,Ford,You,2023
V008895,A008895,Toyota,Space,2004
V008896,A008896,Toyota,All,2001
V008897,A008897,BMW,Suggest,2022
V008898,A008898,Ford,Success,2007
V008899,A008899,BMW,Stop,2001
V008900,A008900,Honda,Dark,2001
V008901,A008901,Honda,Past,2015
V008902,A008902,Ford,Continue,2001
V008903,A008903,Honda,Add,2012
V008904,A008904,BMW,Each,2008
V008905,A008905,Toyota,Cut,2013
V008906,A008906,Ford,Big,2007
V008907,A008907,Ford,Short,2005
V008908,A008908,Toyota,Down,2018
V008909,A008909,Toyota,However,2011
V008910,A008910,BMW,Run,2023
V008911,A008911,BMW,Thought,2023
V008912,A008912,Ford,Strong,2021
V008913,A008913,Honda,Far,2006
V008914,A008914,BMW,Student,2011
V008915,A008915,Ford,Difficult,2009
V008916,A008916,Honda,Late,2015
V008917,A008917,Ford,Budget,2016
V008918,A008918,BMW,Understand,2004
