claim_id,accident_id,claimant_id,vehicle_id,policy_id_y,claim_date,claim_amount,status,processing_days
C009122,A009122,CL23248,V009122,P43718,2023-09-04,37167,Pending,60
C009123,A009123,CL23462,V009123,P46013,2024-08-23,20165,Rejected,19
C009124,A009124,CL37917,V009124,P74960,2023-04-06,40222,Pending,31
C009125,A009125,CL26944,V009125,P66400,2024-09-22,33442,Approved,1
C009126,A009126,CL17223,V009126,P37062,2023-10-02,12042,Approved,16
C009127,A009127,CL20167,V009127,P76207,2023-08-20,46780,Pending,15
C009128,A009128,CL46802,V009128,P79568,2023-10-11,3580,Pending,37
C009129,A009129,CL04306,V009129,P80817,2023-03-06,22837,Approved,33
C009130,A009130,CL55666,V009130,P25195,2023-04-10,42493,Approved,59
C009131,A009131,CL36662,V009131,P45028,2024-02-27,46410,Approved,59
C009132,A009132,CL59544,V009132,P70349,2023-07-08,23719,Rejected,40
C009133,A009133,CL42456,V009133,P27474,2023-03-06,22248,Pending,2
C009134,A009134,CL41264,V009134,P86051,2023-12-30,6925,Rejected,27
C009135,A009135,CL98440,V009135,P12782,2024-12-11,42116,Rejected,24
C009136,A009136,CL21272,V009136,P83417,2023-06-07,23258,Approved,29
C009137,A009137,CL92452,V009137,P33622,2023-06-11,43493,Rejected,55
C009138,A009138,CL06723,V009138,P45944,2023-11-01,19243,Rejected,60
C009139,A009139,CL87336,V009139,P20401,2023-03-19,4590,Pending,48
C009140,A009140,CL21851,V009140,P80710,2024-10-01,29496,Pending,36
C009141,A009141,CL33018,V009141,P56917,2024-04-13,30162,Approved,49
C009142,A009142,CL69525,V009142,P99209,2024-03-15,7810,Pending,22
C009143,A009143,CL11362,V009143,P57070,2024-08-21,40120,Pending,1
C009144,A009144,CL91936,V009144,P96806,2023-10-02,47085,Rejected,16
C009145,A009145,CL75344,V009145,P31920,2024-09-06,20296,Rejected,4
C009146,A009146,CL34818,V009146,P31056,2023-11-18,2974,Rejected,28
C009147,A009147,CL75525,V009147,P43392,2024-02-21,6356,Approved,38
C009148,A009148,CL63165,V009148,P14436,2024-08-14,32735,Pending,45
C009149,A009149,CL11332,V009149,P21568,2024-10-28,32970,Approved,4
C009150,A009150,CL63544,V009150,P65059,2025-01-02,1462,Rejected,7
C009151,A009151,CL08369,V009151,P80289,2024-06-01,30653,Rejected,56
C009152,A009152,CL94535,V009152,P33250,2024-12-04,4976,Pending,28
C009153,A009153,CL88766,V009153,P51233,2024-12-14,25694,Pending,8
C009154,A009154,CL72114,V009154,P28238,2023-12-05,25326,Pending,18
C009155,A009155,CL56355,V009155,P31431,2023-08-18,13467,Rejected,22
C009156,A009156,CL57125,V009156,P29945,2023-11-25,16013,Approved,45
C009157,A009157,CL59947,V009157,P11303,2024-06-21,19795,Pending,5
C009158,A009158,CL30926,V009158,P86984,2023-08-24,41485,Approved,59
C009159,A009159,CL23755,V009159,P28405,2023-11-01,39654,Pending,20
C009160,A009160,CL07528,V009160,P34933,2023-08-01,40250,Approved,23
C009161,A009161,CL03501,V009161,P87930,2024-07-02,7197,Pending,20
C009162,A009162,CL54043,V009162,P89302,2024-06-29,22279,Pending,14
C009163,A009163,CL44036,V009163,P16414,2023-09-03,31370,Rejected,2
C009164,A009164,CL12379,V009164,P50615,2023-04-28,30121,Approved,56
C009165,A009165,CL68824,V009165,P72806,2024-10-14,23411,Approved,50
C009166,A009166,CL32917,V009166,P66587,2024-01-07,26357,Approved,15
C009167,A009167,CL54993,V009167,P31876,2024-09-18,36662,Rejected,10
C009168,A009168,CL71944,V009168,P10607,2023-03-06,23943,Approved,38
C009169,A009169,CL81393,V009169,P92222,2023-04-23,36451,Pending,20
C009170,A009170,CL53054,V009170,P90678,2024-07-22,39387,Rejected,45
C009171,A009171,CL19529,V009171,P11085,2024-12-22,26275,Rejected,26
C009172,A009172,CL45451,V009172,P24912,2023-06-19,41450,Pending,36
C009173,A009173,CL02667,V009173,P11025,2024-01-28,24128,Pending,4
C009174,A009174,CL45672,V009174,P15684,2024-02-19,49271,Approved,8
C009175,A009175,CL94359,V009175,P25261,2023-08-10,32907,Approved,38
C009176,A009176,CL27529,V009176,P86781,2024-07-07,21576,Approved,60
C009177,A009177,CL83913,V009177,P91047,2023-03-22,48419,Rejected,17
C009178,A009178,CL23191,V009178,P65178,2024-12-24,9215,Approved,13
C009179,A009179,CL45713,V009179,P73725,2024-03-20,45315,Pending,21
C009180,A009180,CL19580,V009180,P98082,2024-06-15,9909,Rejected,19
C009181,A009181,CL80402,V009181,P18108,2024-07-05,17654,Rejected,14
C009182,A009182,CL03197,V009182,P92946,2024-05-30,26166,Pending,31
C009183,A009183,CL44253,V009183,P26722,2024-10-03,48530,Pending,47
C009184,A009184,CL95665,V009184,P84144,2023-12-10,31674,Rejected,35
C009185,A009185,CL89448,V009185,P83880,2024-02-11,32369,Rejected,23
C009186,A009186,CL99809,V009186,P45810,2024-10-06,47928,Rejected,44
C009187,A009187,CL24917,V009187,P91092,2024-05-31,24933,Approved,58
C009188,A009188,CL69521,V009188,P19605,2023-06-21,14293,Pending,28
C009189,A009189,CL41536,V009189,P26255,2024-05-01,40918,Approved,8
C009190,A009190,CL61517,V009190,P86568,2023-12-06,4545,Rejected,26
C009191,A009191,CL69118,V009191,P26655,2024-09-25,15724,Rejected,51
C009192,A009192,CL46268,V009192,P93451,2023-05-09,3387,Pending,39
C009193,A009193,CL19855,V009193,P91159,2024-09-23,45133,Pending,10
C009194,A009194,CL93488,V009194,P94460,2025-02-19,14485,Approved,36
C009195,A009195,CL24774,V009195,P42559,2023-08-01,18864,Pending,17
C009196,A009196,CL57623,V009196,P75794,2024-04-16,21894,Rejected,37
C009197,A009197,CL67268,V009197,P27090,2023-03-08,29207,Approved,59
C009198,A009198,CL39693,V009198,P38479,2023-04-28,46435,Approved,60
C009199,A009199,CL05228,V009199,P73167,2023-10-26,29244,Approved,41
C009200,A009200,CL44838,V009200,P34445,2024-08-04,5933,Approved,16
C009201,A009201,CL63708,V009201,P73960,2024-06-29,39200,Pending,38
C009202,A009202,CL27002,V009202,P36270,2024-04-11,19574,Approved,15
C009203,A009203,CL83157,V009203,P85555,2024-12-06,38870,Rejected,47
C009204,A009204,CL80135,V009204,P82725,2023-11-22,21963,Approved,50
C009205,A009205,CL29898,V009205,P57523,2023-10-02,33286,Rejected,38
C009206,A009206,CL97796,V009206,P66285,2025-01-05,21241,Rejected,22
C009207,A009207,CL33366,V009207,P41104,2024-06-24,19385,Rejected,28
C009208,A009208,CL75150,V009208,P80761,2024-10-11,19070,Pending,47
C009209,A009209,CL94046,V009209,P77545,2023-08-26,48429,Pending,53
C009210,A009210,CL85944,V009210,P48869,2023-12-12,8306,Rejected,40
C009211,A009211,CL82479,V009211,P95543,2023-04-12,1645,Approved,45
C009212,A009212,CL11690,V009212,P91765,2023-07-19,47879,Rejected,29
C009213,A009213,CL88348,V009213,P25006,2024-04-01,41850,Rejected,10
C009214,A009214,CL11442,V009214,P46862,2023-06-13,10535,Rejected,42
C009215,A009215,CL63501,V009215,P42219,2023-11-05,21194,Approved,52
C009216,A009216,CL71595,V009216,P49713,2024-01-12,7891,Approved,43
C009217,A009217,CL63093,V009217,P82813,2025-01-12,40498,Approved,47
C009218,A009218,CL58234,V009218,P23316,2025-02-24,21370,Pending,43
C009219,A009219,CL14798,V009219,P39530,2024-04-11,5405,Approved,54
C009220,A009220,CL24412,V009220,P79545,2023-04-08,15686,Pending,57
C009221,A009221,CL81909,V009221,P93436,2023-11-19,46911,Rejected,32
C009222,A009222,CL51767,V009222,P22110,2023-10-05,13847,Rejected,3
C009223,A009223,CL06125,V009223,P81456,2023-06-20,31610,Rejected,26
C009224,A009224,CL16930,V009224,P48948,2023-07-15,47886,Approved,34
C009225,A009225,CL83798,V009225,P93445,2024-08-20,33836,Approved,35
C009226,A009226,CL24633,V009226,P95882,2023-08-26,26510,Rejected,18
C009227,A009227,CL67505,V009227,P92254,2024-11-17,14601,Rejected,39
C009228,A009228,CL95818,V009228,P38859,2024-01-15,32453,Rejected,3
C009229,A009229,CL33660,V009229,P66468,2023-08-27,18663,Rejected,53
C009230,A009230,CL58526,V009230,P29660,2024-10-10,25152,Approved,17
C009231,A009231,CL89530,V009231,P88318,2023-03-24,40394,Rejected,47
C009232,A009232,CL80021,V009232,P76954,2024-09-23,46642,Rejected,26
C009233,A009233,CL08806,V009233,P14443,2023-09-30,24595,Rejected,12
C009234,A009234,CL39908,V009234,P97379,2024-11-04,21265,Pending,37
C009235,A009235,CL37453,V009235,P59105,2023-07-10,23111,Approved,11
C009236,A009236,CL29600,V009236,P79650,2023-06-21,11280,Pending,27
C009237,A009237,CL60052,V009237,P26105,2023-06-27,29295,Pending,27
C009238,A009238,CL14873,V009238,P86173,2023-12-07,6146,Rejected,51
C009239,A009239,CL05836,V009239,P18325,2024-12-08,12112,Rejected,2
C009240,A009240,CL38393,V009240,P49453,2024-01-23,1095,Rejected,9
C009241,A009241,CL01017,V009241,P13355,2023-11-28,39457,Approved,29
C009242,A009242,CL40030,V009242,P54061,2024-01-28,21541,Rejected,51
C009243,A009243,CL07371,V009243,P99013,2023-06-10,39382,Approved,35
C009244,A009244,CL28232,V009244,P33904,2023-04-04,11952,Approved,45
C009245,A009245,CL62446,V009245,P99705,2024-03-08,45892,Pending,42
C009246,A009246,CL59893,V009246,P20119,2023-07-26,20429,Pending,55
C009247,A009247,CL87338,V009247,P86221,2023-05-13,29481,Approved,32
C009248,A009248,CL56347,V009248,P46157,2025-02-16,15921,Rejected,53
C009249,A009249,CL65636,V009249,P45996,2024-06-05,46804,Approved,10
C009250,A009250,CL06704,V009250,P18179,2025-02-17,41965,Rejected,40
C009251,A009251,CL72580,V009251,P86323,2023-03-16,20693,Approved,28
C009252,A009252,CL24191,V009252,P28063,2024-05-24,43207,Rejected,42
C009253,A009253,CL01949,V009253,P18924,2024-01-31,12376,Approved,32
C009254,A009254,CL74354,V009254,P35427,2023-12-01,19922,Pending,43
C009255,A009255,CL68425,V009255,P15587,2023-07-02,48771,Pending,40
C009256,A009256,CL59620,V009256,P23336,2023-08-02,27837,Pending,24
C009257,A009257,CL50995,V009257,P59210,2023-05-26,40142,Pending,33
C009258,A009258,CL02252,V009258,P40769,2024-11-13,46308,Approved,47
C009259,A009259,CL05798,V009259,P58086,2024-12-31,44111,Approved,19
C009260,A009260,CL22564,V009260,P95900,2023-09-22,5625,Approved,9
C009261,A009261,CL72710,V009261,P36280,2023-07-14,4011,Pending,13
C009262,A009262,CL43819,V009262,P63089,2024-12-30,34369,Approved,4
C009263,A009263,CL81587,V009263,P61896,2024-02-17,29559,Rejected,48
C009264,A009264,CL68466,V009264,P82497,2024-11-22,45272,Rejected,50
C009265,A009265,CL42305,V009265,P42842,2024-01-03,10222,Approved,44
C009266,A009266,CL87735,V009266,P88611,2023-05-31,45918,Rejected,46
C009267,A009267,CL93971,V009267,P38963,2024-10-04,39890,Pending,19
C009268,A009268,CL63198,V009268,P14048,2024-12-11,27868,Approved,60
C009269,A009269,CL17849,V009269,P72912,2024-01-14,2138,Pending,14
C009270,A009270,CL34981,V009270,P19378,2024-10-27,2096,Pending,60
C009271,A009271,CL84603,V009271,P61001,2024-12-23,32517,Rejected,39
C009272,A009272,CL03453,V009272,P97892,2023-10-03,24289,Rejected,25
C009273,A009273,CL78352,V009273,P68986,2024-07-02,44100,Rejected,29
C009274,A009274,CL42650,V009274,P53440,2024-03-02,26541,Rejected,57
C009275,A009275,CL41565,V009275,P34162,2024-08-03,19339,Pending,18
C009276,A009276,CL04370,V009276,P84832,2024-03-08,38126,Pending,40
C009277,A009277,CL52016,V009277,P23904,2024-01-07,10539,Rejected,6
C009278,A009278,CL36074,V009278,P95680,2023-06-27,15829,Rejected,11
C009279,A009279,CL97149,V009279,P28433,2023-08-06,42837,Pending,23
C009280,A009280,CL58167,V009280,P36766,2024-05-17,33417,Approved,51
C009281,A009281,CL85453,V009281,P65302,2023-10-27,49316,Rejected,48
C009282,A009282,CL81369,V009282,P23680,2023-04-04,23553,Rejected,60
C009283,A009283,CL93262,V009283,P19428,2024-08-03,10188,Rejected,33
C009284,A009284,CL01465,V009284,P44208,2024-06-20,23230,Rejected,4
C009285,A009285,CL15990,V009285,P62069,2025-01-19,27337,Pending,18
C009286,A009286,CL07963,V009286,P48681,2023-03-18,2233,Pending,44
C009287,A009287,CL63431,V009287,P27499,2023-06-08,519,Approved,20
C009288,A009288,CL86099,V009288,P40985,2023-08-26,48500,Pending,50
C009289,A009289,CL07238,V009289,P28425,2024-02-24,29571,Pending,13
C009290,A009290,CL06984,V009290,P18677,2024-09-18,21118,Rejected,7
C009291,A009291,CL27719,V009291,P66715,2024-12-14,28577,Rejected,17
C009292,A009292,CL34226,V009292,P59638,2023-09-25,17411,Approved,26
C009293,A009293,CL14856,V009293,P51291,2023-12-28,6849,Rejected,5
C009294,A009294,CL06944,V009294,P61336,2023-08-05,14186,Pending,14
C009295,A009295,CL35719,V009295,P76515,2023-07-26,34887,Pending,51
C009296,A009296,CL11437,V009296,P58586,2023-03-17,25464,Rejected,28
C009297,A009297,CL59852,V009297,P39031,2024-10-28,9588,Pending,20
C009298,A009298,CL66977,V009298,P30030,2024-04-19,36905,Rejected,9
C009299,A009299,CL03041,V009299,P91157,2023-11-22,45739,Pending,11
C009300,A009300,CL80945,V009300,P56408,2025-02-08,9410,Pending,35
C009301,A009301,CL62067,V009301,P97223,2024-07-23,47182,Rejected,54
C009302,A009302,CL24942,V009302,P98624,2024-10-17,12695,Rejected,40
C009303,A009303,CL02255,V009303,P67539,2023-10-21,4845,Rejected,11
C009304,A009304,CL39511,V009304,P56771,2024-02-12,1229,Approved,56
C009305,A009305,CL14267,V009305,P82744,2023-03-12,12236,Rejected,49
C009306,A009306,CL16599,V009306,P45351,2025-02-18,49236,Rejected,32
C009307,A009307,CL90506,V009307,P52035,2023-09-27,8865,Pending,16
C009308,A009308,CL25552,V009308,P42696,2023-11-16,44694,Pending,30
C009309,A009309,CL69166,V009309,P55026,2024-03-15,1281,Pending,10
C009310,A009310,CL95006,V009310,P94301,2024-10-20,49793,Pending,31
C009311,A009311,CL40653,V009311,P76480,2024-04-01,37335,Pending,54
C009312,A009312,CL28127,V009312,P47943,2024-08-30,19389,Pending,21
C009313,A009313,CL94000,V009313,P82156,2023-04-18,25773,Rejected,36
C009314,A009314,CL99292,V009314,P92981,2024-01-30,40971,Approved,47
C009315,A009315,CL88806,V009315,P94210,2023-11-14,3069,Approved,18
C009316,A009316,CL60107,V009316,P84948,2024-12-13,29651,Pending,41
C009317,A009317,CL35084,V009317,P41142,2024-08-06,39835,Approved,42
C009318,A009318,CL94988,V009318,P94050,2024-01-02,8447,Rejected,28
C009319,A009319,CL14221,V009319,P43900,2024-01-30,36296,Pending,10
C009320,A009320,CL04070,V009320,P29772,2024-11-07,9137,Pending,35
C009321,A009321,CL30223,V009321,P12142,2024-09-01,36538,Pending,36
C009322,A009322,CL76030,V009322,P35717,2025-01-31,43474,Approved,52
C009323,A009323,CL88686,V009323,P92666,2023-05-01,16224,Pending,15
C009324,A009324,CL69132,V009324,P98170,2024-11-28,46910,Rejected,47
C009325,A009325,CL11533,V009325,P23590,2024-10-19,12493,Approved,45
C009326,A009326,CL51045,V009326,P39780,2025-01-18,34886,Approved,58
C009327,A009327,CL05018,V009327,P23619,2023-11-26,33744,Approved,43
C009328,A009328,CL18385,V009328,P57757,2024-11-30,20296,Approved,48
C009329,A009329,CL74025,V009329,P58528,2023-07-28,18669,Rejected,46
C009330,A009330,CL15009,V009330,P84062,2024-12-04,30501,Approved,46
C009331,A009331,CL41715,V009331,P94325,2023-12-19,39850,Pending,47
C009332,A009332,CL96669,V009332,P41474,2024-04-03,2747,Approved,23
C009333,A009333,CL59523,V009333,P28525,2024-01-07,43398,Rejected,11
C009334,A009334,CL97276,V009334,P42081,2023-05-05,18725,Pending,40
C009335,A009335,CL95621,V009335,P24195,2023-04-26,41476,Rejected,48
C009336,A009336,CL30043,V009336,P48413,2023-10-19,7923,Pending,34
C009337,A009337,CL67787,V009337,P50150,2025-01-18,45484,Approved,29
C009338,A009338,CL02665,V009338,P50793,2024-12-19,21520,Approved,16
C009339,A009339,CL74479,V009339,P59871,2023-07-28,23135,Approved,55
C009340,A009340,CL03509,V009340,P87156,2024-07-08,33021,Approved,59
C009341,A009341,CL98630,V009341,P21401,2024-12-23,22826,Approved,22
C009342,A009342,CL97584,V009342,P17552,2024-05-15,34704,Rejected,12
C009343,A009343,CL12439,V009343,P92055,2024-08-02,4618,Pending,52
C009344,A009344,CL50063,V009344,P53984,2024-02-10,13958,Approved,26
C009345,A009345,CL60830,V009345,P20291,2024-05-29,44565,Rejected,48
C009346,A009346,CL36964,V009346,P18933,2024-06-30,39761,Approved,5
C009347,A009347,CL79625,V009347,P86231,2023-11-06,17562,Rejected,19
C009348,A009348,CL80740,V009348,P96342,2023-06-01,43296,Pending,33
C009349,A009349,CL99476,V009349,P72627,2024-10-29,38480,Approved,5
C009350,A009350,CL88416,V009350,P67451,2024-11-01,13010,Approved,35
C009351,A009351,CL74277,V009351,P53328,2024-03-04,41614,Approved,27
C009352,A009352,CL30735,V009352,P12415,2024-03-01,12529,Rejected,41
C009353,A009353,CL73549,V009353,P32808,2024-05-01,8688,Rejected,9
C009354,A009354,CL75758,V009354,P26911,2024-04-25,1338,Approved,60
C009355,A009355,CL95330,V009355,P89260,2024-02-25,41177,Rejected,7
C009356,A009356,CL56260,V009356,P48329,2023-12-04,3098,Pending,47
C009357,A009357,CL35340,V009357,P95400,2024-05-31,24609,Rejected,58
C009358,A009358,CL47629,V009358,P59290,2024-03-14,19401,Pending,20
C009359,A009359,CL17883,V009359,P23990,2024-06-27,41315,Rejected,11
C009360,A009360,CL19977,V009360,P56096,2024-12-18,47622,Pending,57
C009361,A009361,CL15556,V009361,P89379,2023-08-11,38637,Rejected,59
C009362,A009362,CL64408,V009362,P91134,2023-11-27,9214,Pending,3
C009363,A009363,CL46358,V009363,P33139,2023-04-30,43081,Approved,58
C009364,A009364,CL20326,V009364,P72014,2023-05-20,28867,Pending,6
C009365,A009365,CL81374,V009365,P52259,2024-12-05,46431,Pending,37
C009366,A009366,CL40851,V009366,P39356,2024-04-28,10067,Approved,56
C009367,A009367,CL09963,V009367,P91483,2024-10-13,38750,Approved,52
C009368,A009368,CL44111,V009368,P29733,2024-07-06,31829,Rejected,19
C009369,A009369,CL84975,V009369,P53857,2024-03-01,16117,Rejected,4
C009370,A009370,CL64545,V009370,P15627,2024-12-25,1465,Approved,43
C009371,A009371,CL26845,V009371,P68259,2024-05-04,42358,Approved,40
C009372,A009372,CL68461,V009372,P39255,2023-12-06,4479,Pending,51
C009373,A009373,CL81621,V009373,P48502,2024-07-20,8094,Rejected,58
C009374,A009374,CL22553,V009374,P37020,2024-04-01,10103,Pending,46
C009375,A009375,CL46661,V009375,P65126,2024-05-13,31939,Rejected,40
C009376,A009376,CL27923,V009376,P71634,2023-12-11,10966,Rejected,17
C009377,A009377,CL60969,V009377,P57481,2024-05-13,26849,Approved,2
C009378,A009378,CL59933,V009378,P10862,2023-03-06,28556,Rejected,55
C009379,A009379,CL52485,V009379,P68503,2024-11-01,11457,Approved,42
C009380,A009380,CL26123,V009380,P68899,2023-03-07,12078,Approved,37
C009381,A009381,CL23357,V009381,P78264,2024-04-27,49030,Rejected,3
C009382,A009382,CL14358,V009382,P38454,2024-07-10,28825,Rejected,12
C009383,A009383,CL11896,V009383,P86569,2024-09-02,7872,Pending,12
C009384,A009384,CL26141,V009384,P72140,2023-05-28,41887,Approved,51
C009385,A009385,CL13342,V009385,P91355,2024-04-21,970,Rejected,44
C009386,A009386,CL51004,V009386,P24166,2024-07-09,29413,Rejected,41
C009387,A009387,CL55348,V009387,P76713,2024-01-01,41807,Rejected,43
C009388,A009388,CL46743,V009388,P42304,2024-12-31,3902,Rejected,3
C009389,A009389,CL63936,V009389,P53887,2023-10-14,12872,Rejected,55
C009390,A009390,CL63277,V009390,P79845,2024-06-02,3682,Rejected,40
C009391,A009391,CL94081,V009391,P80970,2024-09-07,5401,Approved,41
C009392,A009392,CL64723,V009392,P30554,2023-07-25,7515,Rejected,10
C009393,A009393,CL37575,V009393,P71583,2023-11-19,36066,Rejected,31
C009394,A009394,CL05326,V009394,P85914,2023-11-24,44456,Rejected,54
C009395,A009395,CL93289,V009395,P14428,2023-06-04,11166,Pending,42
C009396,A009396,CL99274,V009396,P31629,2023-10-22,38035,Rejected,49
C009397,A009397,CL35171,V009397,P11430,2025-01-09,32149,Rejected,60
C009398,A009398,CL70522,V009398,P85305,2024-10-12,11182,Rejected,34
C009399,A009399,CL89970,V009399,P85153,2024-01-06,19448,Pending,45
C009400,A009400,CL21189,V009400,P93209,2024-02-23,29939,Pending,35
C009401,A009401,CL02476,V009401,P96467,2024-09-13,15111,Approved,16
C009402,A009402,CL63358,V009402,P14187,2024-12-02,13529,Approved,59
C009403,A009403,CL41344,V009403,P62096,2023-09-20,27389,Pending,36
C009404,A009404,CL44015,V009404,P12993,2024-11-06,41466,Rejected,25
C009405,A009405,CL76722,V009405,P85034,2024-02-20,23222,Approved,10
C009406,A009406,CL17366,V009406,P80187,2023-11-20,10927,Approved,12
C009407,A009407,CL13710,V009407,P87713,2024-02-14,34333,Rejected,46
C009408,A009408,CL14311,V009408,P70723,2024-11-02,29230,Rejected,8
C009409,A009409,CL81554,V009409,P44330,2024-05-23,12590,Pending,1
C009410,A009410,CL23735,V009410,P55428,2023-03-10,11123,Rejected,28
C009411,A009411,CL65359,V009411,P11786,2023-11-29,31429,Pending,15
C009412,A009412,CL70373,V009412,P78761,2024-07-16,22192,Approved,23
C009413,A009413,CL07017,V009413,P85590,2023-12-19,47252,Approved,20
C009414,A009414,CL78009,V009414,P69552,2023-10-31,5556,Pending,46
C009415,A009415,CL24736,V009415,P31414,2024-12-30,42830,Rejected,55
C009416,A009416,CL13833,V009416,P62705,2024-03-24,27132,Pending,29
